Num_Semestre_Ano;Cod_Instituicao;Cod_Cat_Administrativa;Cod_Curso;Cod_Tipo_Curso;Cod_Municipio;Cod_Turno;Ano_Inicio_Curso;Qtd_Vagas;Qtd_Inscritos;Qtd_Calouros;Qtd_Transf_Interna;Qtd_Transf_Externa;Qtd_Portador_Diploma;Qtd_Reingresso;Qtd_Outros_Ingressos;Qtd_Matriculados;Qtd_Concluintes;Qtd_Trancados;Qtd_Desistentes;Qtd_Mudou_Curso;Qtd_Mudou_Instituicao
200602;2098;4;328;4;317020;1;2006;60;;;;;;;;;;;;;
200602;2098;4;328;4;317020;2;2006;60;8;;;;;;;30;;;;;
200602;2098;4;339;4;317020;1;2005;60;;;;;;;;;;;;;
200602;2098;4;339;4;317020;2;2005;60;16;;;;;;;59;;1;;;
200602;2098;4;348;4;317020;1;2006;60;2;;;;;;;;;;;;
200602;2098;4;348;4;317020;2;2006;60;33;25;;;;;;97;;;;;
200602;2098;4;406;1;317020;1;2004;60;19;;;;;;;110;;2;;;
200602;2098;4;408;4;317020;1;2005;60;1;;;;;;;;;;;;
200602;2098;4;408;4;317020;2;2005;60;41;30;;1;;;;134;;;2;;
200602;2098;4;423;2;317020;2;2003;50;33;33;1;;;;;425;91;;4;1;
200602;2098;4;435;2;317020;1;2004;60;32;32;;;2;;;165;;6;2;;
200602;2098;4;435;2;317020;2;2004;60;56;56;;1;1;;;273;;9;3;;
200602;2098;4;514;1;317020;2;2005;60;21;;;;;;;72;;4;;;
200701;2098;4;2;1;317020;1;2004;60;63;60;3;1;;;1;169;;29;28;13;16
200701;2098;4;2;1;317020;2;2004;60;261;60;6;7;1;;146;750;;37;26;39;34
200701;2098;4;35;1;317020;1;2004;60;30;21;6;4;;;4;123;;14;11;4;7
200701;2098;4;38;4;317020;2;2005;60;47;39;4;;;;;92;;;6;4;
200701;2098;4;74;1;317020;1;2004;;;;;2;;;;39;;9;15;;10
200701;2098;4;74;1;317020;2;2004;60;63;54;;2;2;;;292;;26;22;8;20
200701;2098;4;96;1;317020;2;2004;60;90;60;1;2;;;7;186;;24;13;1;13
200701;2098;4;144;1;317020;2;2005;60;127;60;6;1;3;;30;283;;28;24;5;6
200701;2098;4;164;1;317020;1;2004;60;63;48;;1;;;;408;;3;1;;2
200701;2098;4;164;1;317020;2;2004;65;192;64;3;9;1;;;720;;4;12;13;14
200701;2098;4;234;1;317020;2;2005;60;76;58;;3;1;;;157;;;;;
200701;2098;4;266;2;317020;2;2005;60;58;35;3;3;;;;139;;6;12;2;5
200701;2098;4;283;2;317020;2;2004;;;;;;;;;55;32;;18;13;5
200701;2098;4;348;4;317020;2;2006;60;62;52;3;;;;;140;;1;8;3;
200701;2098;4;406;1;317020;1;2004;60;64;46;1;1;;;;153;;;2;1;2
200701;2098;4;408;4;317020;2;2005;60;81;60;2;;;;;128;13;2;23;22;21
200701;2098;4;423;2;317020;2;2003;60;46;29;;1;;;;326;63;16;13;;11
200701;2098;4;435;2;317020;1;2004;60;55;48;;;;;;168;;12;7;;2
200701;2098;4;435;2;317020;2;2004;60;45;35;;3;;;9;391;49;;;;
200701;2098;4;499;4;317020;2;2006;;;;;;;;;27;;;3;;
200701;2098;4;514;1;317020;2;2005;60;49;40;3;;;;;104;;2;3;3;3
200701;2098;4;552;4;317020;2;2005;60;45;35;2;;;;;142;17;15;22;7;11
200702;2098;4;2;1;317020;1;2004;60;35;32;1;1;;;;132;;23;13;15;17
200702;2098;4;2;1;317020;2;2004;60;108;60;;;;;36;732;36;34;35;26;26
200702;2098;4;35;1;317020;1;2004;;;;;3;1;;;75;;12;10;18;12
200702;2098;4;38;4;317020;2;2005;60;32;23;;;;;;110;22;2;3;;
200702;2098;4;74;1;317020;1;2004;;;;;;;;;28;;11;;;
200702;2098;4;74;1;317020;2;2004;60;33;28;2;1;2;;;281;20;18;16;7;5
200702;2098;4;96;1;317020;2;2004;60;38;35;1;2;1;;;199;;22;2;1;1
200702;2098;4;144;1;317020;2;2005;60;44;33;1;8;;;;290;;33;4;1;
200702;2098;4;164;1;317020;1;2004;60;40;30;3;4;1;;;443;73;4;1;;
200702;2098;4;164;1;317020;2;2004;60;62;54;1;6;2;;;753;94;6;15;1;10
200702;2098;4;234;1;317020;2;2005;60;32;24;;;3;;;186;;;;;
200702;2098;4;266;2;317020;2;2005;60;34;26;2;1;;;;148;26;2;16;2;
200702;2098;4;283;2;317020;2;2004;;;;;;;;;17;17;;3;3;
200702;2098;4;348;4;317020;2;2006;60;42;32;;;;;;168;47;1;3;;
200702;2098;4;406;1;317020;1;2004;60;30;24;1;5;1;;;180;;;2;4;
200702;2098;4;408;4;317020;2;2005;60;41;29;4;2;;;;126;29;1;19;4;
200702;2098;4;423;2;317020;2;2003;;;;;2;;;;236;62;12;11;;10
200702;2098;4;435;2;317020;1;2004;;;;;;;;;164;;10;5;;
200702;2098;4;435;2;317020;2;2004;60;53;45;;;;;;383;36;;;;
200702;2098;4;499;4;317020;2;2006;;;;;;;;;27;;;;;
200702;2098;4;514;1;317020;2;2005;;;;;;;;;100;;1;3;;
200702;2098;4;552;4;317020;2;2005;;;;;;;;;89;35;8;22;;6
200801;2098;4;2;1;317020;1;2004;60;93;60;4;9;;14;20;231;;1;4;1;3
200801;2098;4;2;1;317020;2;2004;60;277;60;10;26;1;30;166;911;32;24;28;2;25
200801;2098;4;35;1;317020;1;2004;60;68;40;1;3;3;;;109;;4;3;;6
200801;2098;4;38;4;317020;2;2005;60;74;60;1;2;;;2;149;17;1;3;;
200801;2098;4;74;1;317020;1;2004;;;;;;;;;28;;;;;
200801;2098;4;74;1;317020;2;2004;60;113;55;;6;1;6;;324;35;3;3;;
200801;2098;4;96;1;317020;2;2005;60;136;60;1;4;1;4;27;296;;;2;;
200801;2098;4;144;1;317020;2;2005;60;155;60;5;12;6;5;8;367;;1;10;2;6
200801;2098;4;164;1;317020;1;2004;60;87;58;1;21;;38;;490;52;2;4;3;1
200801;2098;4;164;1;317020;2;2004;120;117;92;;21;;10;;757;64;10;7;1;1
200801;2098;4;234;1;317020;2;2005;60;85;60;3;9;8;3;1;269;;1;4;1;
200801;2098;4;266;2;317020;2;2005;60;94;60;1;4;;7;2;188;15;1;5;1;2
200801;2098;4;348;4;317020;2;2006;60;78;60;1;2;;1;1;163;15;7;13;3;
200801;2098;4;406;1;317020;1;2004;60;73;52;3;7;4;1;;207;;14;16;1;9
200801;2098;4;408;4;317020;2;2006;60;78;59;3;6;;4;;153;19;4;4;3;5
200801;2098;4;423;2;317020;2;2003;;;;;;;;;136;36;;38;;
200801;2098;4;435;2;317020;1;2004;60;65;52;;;;;;192;27;4;9;;
200801;2098;4;435;2;317020;2;2004;100;112;99;;10;;;;458;68;6;14;;5
200801;2098;4;499;4;317020;2;2006;;;;;;;;;20;20;;7;;
200801;2098;4;514;1;317020;2;2005;60;59;46;2;6;;;;137;;6;13;;
200801;2098;4;552;4;317020;2;2005;60;64;56;1;3;;;;109;25;;5;;
200802;2098;4;2;1;317020;1;2004;60;80;60;1;8;;7;;291;16;5;10;;
200802;2098;4;2;1;317020;2;2004;60;176;60;4;20;1;11;106;1028;96;22;27;1;8
200802;2098;4;35;1;317020;1;2004;60;67;35;3;3;;;;136;;6;8;;
200802;2098;4;38;4;317020;2;2005;60;73;43;6;10;1;4;;193;;2;1;;
200802;2098;4;74;1;317020;1;2004;;;;;;;;;26;26;;;2;
200802;2098;4;74;1;317020;2;2004;60;68;26;6;6;2;7;;333;35;2;2;;
200802;2098;4;96;1;317020;2;2005;60;74;54;7;16;3;6;;377;27;;5;;
200802;2098;4;144;1;317020;2;2005;60;117;58;7;14;1;5;;432;;9;7;2;2
200802;2098;4;164;1;317020;1;2004;60;42;35;6;8;;25;;506;90;1;5;1;1
200802;2098;4;164;1;317020;2;2004;60;65;44;;12;;21;;753;115;10;6;1;1
200802;2098;4;234;1;317020;2;2005;60;54;38;6;22;3;9;;339;;2;6;2;
200802;2098;4;266;2;317020;2;2005;60;51;38;7;5;2;5;;223;25;1;4;1;1
200802;2098;4;348;4;317020;2;2006;60;62;60;7;1;;5;1;201;38;9;12;;
200802;2098;4;406;1;317020;1;2004;60;43;21;6;5;;7;;215;;13;17;1;
200802;2098;4;408;4;317020;2;2006;60;55;44;5;5;;2;;178;37;4;2;4;2
200802;2098;4;423;2;317020;2;2003;;;;;;;;;96;43;;4;;
200802;2098;4;435;2;317020;1;2004;;;;;1;;;;151;17;5;4;;
200802;2098;4;435;2;317020;2;2004;60;85;45;;;;;;432;36;8;11;;2
200802;2098;4;514;1;317020;2;2005;60;41;33;6;9;1;3;;172;11;5;12;;
200802;2098;4;552;4;317020;2;2005;60;22;11;5;7;;3;;98;;2;5;6;
200101;524;4;35;1;317040;1;2000;50;26;26;;;;;;52;;2;1;;
200101;524;4;96;1;317040;2;1998;50;29;29;;;;;;149;;7;2;;7
200101;524;4;144;1;317040;2;1998;100;262;100;;;;;;322;;6;6;;6
200101;524;4;448;4;317040;2;1998;;;;;1;;;34;177;47;1;3;;10
200102;524;4;35;1;317040;1;2000;50;5;5;;;;;;50;;2;1;;
200102;524;4;96;1;317040;2;1998;50;14;14;;;;;;146;59;4;;;6
200102;524;4;144;1;317040;2;1998;;;;;7;5;;;304;;11;3;;11
200102;524;4;435;2;317040;1;2001;200;31;31;;;;;;31;;;;;
200102;524;4;435;2;317040;2;2001;200;90;90;;;;;;90;;;1;;
200102;524;4;448;4;317040;2;1998;;;;;;;;13;125;38;2;;;1
200201;524;4;35;1;317040;1;2000;50;35;29;;;;;;69;;1;9;;3
200201;524;4;96;1;317040;2;1998;50;26;26;;;;;;104;41;3;1;;5
200201;524;4;144;1;317040;2;1998;100;140;97;;;;;;409;;13;11;;8
200201;524;4;435;2;317040;1;2001;100;;;;;;;;24;;;3;;1
200201;524;4;435;2;317040;2;2001;100;77;72;;5;;;;148;;3;10;;
200201;524;4;448;4;317040;2;1998;;;;;;;;;69;21;2;;;3
200201;524;4;518;4;317040;2;2001;50;18;18;;;;;;18;;;2;;
200202;524;4;35;1;317040;1;2000;50;19;14;;;;;;87;;;5;;1
200202;524;4;96;1;317040;2;1998;50;4;4;;;;;;88;16;3;;;3
200202;524;4;144;1;317040;2;1998;;;;;;;;;387;;12;1;;9
200202;524;4;435;2;317040;1;2001;100;;;;;;;;29;;;;;1
200202;524;4;435;2;317040;2;2001;100;20;15;;4;;;;133;;2;;;1
200202;524;4;448;4;317040;2;1998;;;;;;;;;50;31;2;;;1
200202;524;4;518;4;317040;2;2001;50;14;14;;;;;;14;;;;;2
200301;524;4;35;1;317040;1;2000;50;37;37;;2;1;;;115;;;6;;6
200301;524;4;96;1;317040;2;1998;50;21;21;;;;;;87;8;2;;;
200301;524;4;144;1;317040;2;1998;50;91;50;;6;;;;457;41;9;11;;14
200301;524;4;435;2;317040;1;2001;50;;;;;;;;29;;;;;
200301;524;4;435;2;317040;2;2001;50;93;50;1;4;1;;;170;;5;12;;2
200301;524;4;448;4;317040;2;1998;;;;;;;;;17;;;;;
200301;524;4;518;4;317040;2;2001;50;17;17;;;;;;24;;4;;;3
200302;524;4;35;1;317040;1;2000;50;18;18;;5;;1;;128;;5;2;;4
200302;524;4;96;1;317040;2;1998;50;13;13;;1;;1;;81;8;4;;;2
200302;524;4;144;1;317040;2;1998;50;36;36;;5;;;;409;41;13;31;;12
200302;524;4;435;2;317040;1;2001;50;;;;;;;;28;;;1;;
200302;524;4;435;2;317040;2;2001;50;18;18;;2;;;;156;;8;25;;1
200302;524;4;448;4;317040;2;1998;;;;;;;;;20;17;;;;
200302;524;4;518;4;317040;2;2001;50;6;6;;;;;;24;;;3;;
200401;524;4;35;1;317040;1;2000;50;51;43;;;;;;150;;3;12;;6
200401;524;4;96;1;317040;2;1998;50;15;15;;;;;;78;13;;5;;2
200401;524;4;144;1;317040;2;1998;50;73;50;;;;;;393;26;4;18;;11
200401;524;4;266;2;317040;2;2004;80;73;71;;;;;;71;;;;;
200401;524;4;435;2;317040;1;2001;;;;;;;;;27;27;;;;
200401;524;4;435;2;317040;2;2001;50;19;19;;;;;;211;52;3;25;;1
200401;524;4;518;4;317040;2;2001;50;27;19;;1;;;;40;;;8;;2
200402;524;4;35;1;317040;1;2000;50;12;12;;;;;;128;15;2;14;;3
200402;524;4;96;1;317040;2;1998;50;4;4;;;;;;69;9;1;1;;3
200402;524;4;144;1;317040;2;1998;50;17;16;;;;;;371;23;2;15;;6
200402;524;4;266;2;317040;2;2004;40;33;33;;;;;;95;;;7;;2
200402;524;4;435;2;317040;2;2001;50;15;15;;;;;;169;51;1;23;;2
200402;524;4;518;4;317040;2;2001;50;8;5;;;;;;39;;;7;;6
200501;524;4;35;1;317040;1;2000;50;54;50;1;;;;9;157;15;;13;1;2
200501;524;4;96;1;317040;2;1998;50;13;12;1;1;;;;74;6;;2;1;
200501;524;4;144;1;317040;2;1998;50;59;45;1;;;;3;345;34;2;32;;7
200501;524;4;248;2;317040;1;2005;35;;;;;;;;;;;;;
200501;524;4;248;2;317040;2;2005;35;21;21;;;2;;5;28;;;;;
200501;524;4;266;2;317040;2;2004;50;61;50;1;;;;1;118;;1;25;1;2
200501;524;4;435;2;317040;1;2001;50;;;;;;;;;;;;;
200501;524;4;435;2;317040;2;2001;50;24;19;;;;;;162;10;;15;;1
200501;524;4;518;4;317040;2;2001;40;34;33;2;;1;;3;70;;;6;2;
200502;524;4;35;1;317040;1;2000;50;23;17;1;2;;;1;165;;3;8;1;1
200502;524;4;96;1;317040;2;1998;50;5;5;;;;;;65;7;;7;;
200502;524;4;144;1;317040;2;1998;50;24;18;;;;;;269;63;;24;;7
200502;524;4;248;2;317040;1;2005;35;;;;;;;;;;;;;
200502;524;4;248;2;317040;2;2005;35;10;2;;;;;;26;;;4;;
200502;524;4;266;2;317040;2;2004;50;30;29;;;2;;2;133;;;18;;
200502;524;4;435;2;317040;1;2001;50;;;;;;;;;;;;;
200502;524;4;435;2;317040;2;2001;50;9;;;;;;;101;58;;6;;
200502;524;4;518;4;317040;2;2001;40;14;11;;;;;;57;8;;16;;
200601;524;4;2;1;317040;2;2006;50;9;;;;;;;;;;;;
200601;524;4;35;1;317040;1;2000;50;66;32;;;;;7;175;15;;17;;4
200601;524;4;96;1;317040;2;1998;50;9;6;1;;;;2;60;5;;7;1;1
200601;524;4;144;1;317040;2;1998;50;64;41;;2;1;;4;293;;;16;;12
200601;524;4;248;2;317040;1;2005;35;;;;;;;;;;;;;
200601;524;4;248;2;317040;2;2005;35;6;;;;;;;13;;;4;1;
200601;524;4;266;2;317040;2;2004;50;43;25;1;;;;1;146;;;17;1;
200601;524;4;423;2;317040;2;2005;50;8;;;;;;;;;;;;
200601;524;4;435;2;317040;2;2001;50;11;11;;;;;;65;15;;;;2
200601;524;4;518;4;317040;2;2001;40;20;6;;1;;;3;53;;;20;;1
200601;524;4;591;1;317040;2;2006;50;3;;;;;;;;;;;;
200602;524;4;2;1;317040;2;2006;50;7;;;;;;;;;;;;
200602;524;4;35;1;317040;1;2000;50;19;3;;1;;;2;153;6;1;12;;4
200602;524;4;96;1;317040;2;1998;50;13;10;;1;;;;59;13;;9;;
200602;524;4;144;1;317040;2;1998;50;18;15;;2;;;3;220;73;3;22;;6
200602;524;4;164;1;317040;1;2006;100;75;57;;1;;;;46;;1;9;1;1
200602;524;4;248;2;317040;1;2005;35;;;;;;;;;;;;;
200602;524;4;248;2;317040;2;2005;35;2;;;;;;;13;;1;1;;
200602;524;4;266;2;317040;2;2004;50;12;8;2;;;;1;146;47;;7;2;
200602;524;4;423;2;317040;2;2005;50;7;;;;;;;;;;;;
200602;524;4;435;2;317040;2;2001;50;7;;;;;;;62;17;1;4;;
200602;524;4;518;4;317040;2;2001;40;7;;;;;;;45;18;2;1;;
200602;524;4;591;1;317040;2;2006;50;1;;;;;;;;;;;;
200701;524;4;2;1;317040;2;2006;50;38;30;;;;;;30;;;;;
200701;524;4;35;1;317040;1;2000;50;39;31;;;;;;176;25;2;;;
200701;524;4;38;4;317040;2;2001;50;33;20;;;;;;41;13;;6;;
200701;524;4;96;1;317040;2;1998;50;18;13;;;;;;53;5;;6;;
200701;524;4;144;1;317040;2;1998;50;60;36;;;;;;156;;1;24;;2
200701;524;4;164;1;317040;1;2006;50;67;67;;;;;;106;;1;6;;
200701;524;4;248;2;317040;2;2005;70;;;;;;;;11;;;1;;1
200701;524;4;266;2;317040;2;2004;50;33;25;;;;;;112;24;;12;;
200701;524;4;435;2;317040;2;2001;50;25;21;;;;;;63;9;;3;;
200701;524;4;591;1;317040;2;2006;50;8;;;;;;;;;;;;
200702;524;4;2;1;317040;2;2006;50;8;8;;;;;;31;;1;5;;1
200702;524;4;35;1;317040;1;2000;50;14;10;;;;;;149;9;2;11;;
200702;524;4;38;4;317040;2;2001;50;2;2;;;;;;24;13;;5;;1
200702;524;4;96;1;317040;2;1998;50;9;4;;;;1;;50;11;1;2;;
200702;524;4;144;1;317040;2;1998;50;17;10;;;;;;140;49;4;20;;2
200702;524;4;164;1;317040;1;2006;50;14;14;;;;;;109;;;11;;
200702;524;4;248;2;317040;2;2005;;;;;;;;;10;;;1;;
200702;524;4;266;2;317040;2;2004;50;18;10;;;;;;90;23;1;7;;
200702;524;4;435;2;317040;2;2001;50;7;3;;;;;;52;19;1;4;;
200801;524;4;2;1;317040;2;2006;50;29;33;;;;;;61;;;3;;
200801;524;4;35;1;317040;1;2000;50;31;31;;1;;;;161;23;1;10;;
200801;524;4;38;4;317040;2;2001;50;19;26;;;;;;36;7;;1;;
200801;524;4;96;1;317040;2;1998;50;10;24;;;;;;60;3;;3;;
200801;524;4;144;1;317040;2;1998;50;44;49;;;;;;118;19;7;8;;7
200801;524;4;164;1;317040;1;2006;50;63;51;;;;;;152;;3;5;;
200801;524;4;248;2;317040;2;2005;70;;;;;;;;10;10;;;;
200801;524;4;266;2;317040;2;2004;50;24;28;;;;;;89;14;2;4;;
200801;524;4;435;2;317040;2;2001;50;15;27;;;;;;52;;2;6;;
200801;524;4;591;1;317040;2;2006;50;;;;;;;;;;;;;
200802;524;4;2;1;317040;2;2006;50;5;15;;;;;;64;;1;9;;2
200802;524;4;35;1;317040;1;2000;50;8;15;;2;1;;;144;10;1;10;;1
200802;524;4;38;4;317040;2;2001;50;3;;;;;;;25;5;1;1;;2
200802;524;4;96;1;317040;2;1998;50;4;9;;1;;;;58;6;2;5;;2
200802;524;4;144;1;317040;2;1998;50;20;18;;;;;;105;27;3;2;;7
200802;524;4;164;1;317040;1;2006;50;15;18;;1;1;;;159;;2;5;1;5
200802;524;4;248;2;317040;2;2005;70;;;;;;;;;;;;;
200802;524;4;266;2;317040;2;2004;50;15;14;;1;;;;88;23;1;;;1
200802;524;4;435;2;317040;2;2001;50;3;2;;;;;;49;;;;;5
200101;1684;4;2;1;317040;2;1999;45;95;45;1;1;;3;;165;;21;6;;
200101;1684;4;96;1;317040;2;1998;40;57;40;;10;;6;;172;;15;6;;
200102;1684;4;2;1;317040;2;1999;45;73;45;1;6;;;;206;;11;7;;
200102;1684;4;96;1;317040;2;1998;40;58;40;;4;;1;;209;;8;7;;3
200201;1684;4;2;1;317040;2;1999;45;74;45;7;;;;;261;;14;3;4;1
200201;1684;4;96;1;317040;2;1998;57;40;40;;3;;;;255;48;10;4;5;3
200201;1684;4;518;1;317040;2;2002;83;95;83;;;;;;83;;3;2;;
200202;1684;4;2;1;317040;2;1999;46;62;46;2;;;;;292;;18;;;2
200202;1684;4;96;1;317040;2;1998;46;17;17;;;;;;201;;11;;;
200202;1684;4;144;1;317040;1;2002;83;58;82;;1;;;;83;;10;5;;1
200202;1684;4;144;1;317040;2;2002;86;180;86;;;;;;86;;5;2;;
200202;1684;4;518;1;317040;2;2002;44;39;37;;3;;;;107;;10;2;;1
200301;1684;4;2;1;317040;2;1999;45;102;44;;;;;;317;49;16;1;;2
200301;1684;4;96;1;317040;2;1998;40;41;31;;;;;;215;39;13;3;1;1
200301;1684;4;144;1;317040;1;2002;40;33;40;1;;;;;107;;11;5;;1
200301;1684;4;144;1;317040;2;2002;40;124;40;3;5;;;;118;;10;4;;2
200301;1684;4;518;1;317040;2;2002;80;78;58;4;;;2;;165;;11;6;;
200302;1684;4;2;1;317040;2;1999;45;91;40;;;;;;282;53;13;10;;3
200302;1684;4;96;1;317040;2;1998;40;49;31;;;;;;185;36;18;5;1;2
200302;1684;4;144;1;317040;1;2002;40;27;;;;;;;97;;6;;1;3
200302;1684;4;144;1;317040;2;2002;40;43;40;3;2;;;;152;;9;;;2
200302;1684;4;518;1;317040;2;2002;40;37;26;3;;;2;;124;;11;3;;2
200401;1684;4;2;1;317040;2;1999;45;119;45;4;3;1;4;;258;;18;4;3;3
200401;1684;4;96;1;317040;2;1998;40;35;27;;;;;;142;;11;13;7;3
200401;1684;4;144;1;317040;1;2002;40;23;16;;4;1;;;70;;11;11;24;2
200401;1684;4;144;1;317040;2;2002;40;86;31;3;4;;6;;176;;13;2;3;2
200401;1684;4;518;1;317040;2;2002;40;43;29;;;;;;124;;10;9;;1
200402;1684;4;2;1;317040;2;1999;45;50;45;;;;;;287;30;14;1;1;
200402;1684;4;96;1;317040;2;1998;40;18;15;;;;;;156;21;1;;;
200402;1684;4;144;1;317040;1;2002;40;8;;;;;;;55;;11;2;2;
200402;1684;4;144;1;317040;2;2002;40;46;37;;2;;;;201;;9;2;;3
200402;1684;4;518;1;317040;2;2002;40;25;12;;;;;;126;;4;6;;
200501;1684;4;2;1;317040;2;1999;45;119;45;6;6;4;9;;318;30;7;1;;1
200501;1684;4;96;1;317040;2;1998;40;36;24;;;;;;134;21;12;8;4;1
200501;1684;4;144;1;317040;1;2002;40;18;;;;;;;42;;8;3;;2
200501;1684;4;144;1;317040;2;2002;40;84;40;2;3;3;7;;234;;13;;;9
200501;1684;4;518;1;317040;2;2002;40;46;34;;;;;;136;;15;4;2;3
200502;1684;4;2;1;317040;2;1999;45;40;34;;4;;;;310;24;14;2;;
200502;1684;4;96;1;317040;2;1998;40;10;;;3;;;;117;20;;;;
200502;1684;4;144;1;317040;1;2002;40;3;;;;;2;;42;;2;;;
200502;1684;4;144;1;317040;2;2002;40;24;19;;;;;;238;;8;4;1;2
200502;1684;4;518;1;317040;2;2002;40;12;;3;;;;;123;26;;;;
200601;1684;4;2;1;317040;2;1999;45;73;40;1;12;;2;;319;25;9;3;1;3
200601;1684;4;96;1;317040;2;1998;40;34;24;;3;;;;117;;1;;;
200601;1684;4;144;1;317040;1;2002;40;22;;;;;;;35;;;1;;
200601;1684;4;144;1;317040;2;2002;40;59;36;2;2;1;1;;260;;4;15;;
200601;1684;4;518;1;317040;2;2002;40;44;31;;1;;;;112;10;2;8;1;
200602;1684;4;2;1;317040;2;1999;45;19;19;1;7;;;7;324;26;14;21;;3
200602;1684;4;96;1;317040;2;1998;40;8;;;2;;;;114;17;3;2;;
200602;1684;4;144;1;317040;1;2002;40;4;;;;;;;36;;;1;;1
200602;1684;4;144;1;317040;2;2002;40;29;26;1;4;;3;10;283;;7;15;;4
200602;1684;4;518;1;317040;2;2002;40;5;;;;;;;97;19;4;2;1;2
200701;1684;4;2;1;317040;2;1999;50;50;46;;1;;;;300;22;21;26;4;2
200701;1684;4;96;1;317040;2;1998;50;21;15;;;;;;110;16;6;8;;
200701;1684;4;144;1;317040;1;2002;50;25;23;;;;;;58;12;;1;;
200701;1684;4;144;1;317040;2;2002;50;64;50;;;;;;308;36;10;6;;9
200701;1684;4;518;1;317040;2;2002;60;29;20;;;;;;94;11;3;9;;1
200702;1684;4;2;1;317040;2;1999;40;30;28;1;2;;;;294;42;8;10;;
200702;1684;4;96;1;317040;2;1998;30;7;5;;;;2;;95;16;4;3;;
200702;1684;4;144;1;317040;1;2002;;;;;;;;;18;8;;;;
200702;1684;4;144;1;317040;2;2002;60;33;31;;;;;;316;29;8;3;;4
200702;1684;4;518;1;317040;2;2002;60;4;;;;;;;77;6;1;3;1;1
200801;1684;4;2;1;317040;2;1999;60;70;54;8;5;1;3;;305;26;8;15;;3
200801;1684;4;96;1;317040;2;1998;50;34;28;5;;;;;109;12;4;3;;
200801;1684;4;144;1;317040;2;2002;90;73;55;2;14;2;;;342;23;11;17;;2
200801;1684;4;518;1;317040;2;2002;60;49;40;3;2;;;;110;2;6;;2;3
200802;1684;4;2;1;317040;2;1999;30;34;24;10;5;;14;;311;36;11;10;8;5
200802;1684;4;96;1;317040;2;1998;30;13;11;4;2;;;;109;15;1;4;;
200802;1684;4;144;1;317040;2;2002;90;33;21;3;6;4;;;324;29;8;24;4;3
200802;1684;4;518;1;317040;2;2002;60;9;6;;2;;;;93;7;6;9;8;
200202;1820;4;423;2;317040;2;2002;90;39;34;;;;;;34;;1;1;;
200301;1820;4;423;2;317040;2;2002;90;41;41;;;;;;59;;14;1;;1
200302;1820;4;423;2;317040;2;2002;90;33;17;;;;;;66;;7;3;;
200401;1820;4;423;2;317040;2;2002;55;17;14;;1;;1;;69;;6;7;;
200402;1820;4;423;2;317040;2;2002;55;13;;;;;1;;69;;;1;;
200501;1820;4;423;2;317040;2;2002;45;20;;;;;;;68;17;1;;;
200502;1820;4;423;2;317040;2;2002;45;;;;;;;;51;18;;;;
200601;1820;4;423;2;317040;2;2002;;;;;;;;;33;18;;;;
200602;1820;4;423;2;317040;2;2002;;;;;;;;;19;19;;;;
200701;1820;4;435;2;317040;2;2007;50;46;45;;;18;;;58;14;1;4;;
200702;1820;4;435;2;317040;2;2007;40;9;8;1;;;;;45;;5;3;;
200801;1820;4;435;2;317040;2;2007;50;42;35;1;;;;;76;;6;;;1
200802;1820;4;435;2;317040;2;2007;40;25;23;4;6;2;;;104;;4;4;;1
200201;2022;1;157;2;317040;2;2002;50;259;50;;;;;;;;;;;
200201;2022;1;376;2;317040;1;2000;;;;;;;;;44;;;;;
200202;2022;1;157;2;317040;1;2002;;;;;;;;;50;;;;;
200202;2022;1;376;2;317040;1;2000;;;;;;;;;44;;;6;;
200301;2022;1;266;2;317040;1;2002;;;;;;;;;50;;;;;
200301;2022;1;288;2;317040;1;2000;;;;;;;;;44;44;;;;
200302;2022;1;266;2;317040;1;2002;;;;;;;;;50;;;;;
200401;2022;1;249;2;317040;2;2004;35;306;39;;;;;;;;;;;
200401;2022;1;266;2;317040;1;2002;;;;;;;;;50;;;;;
200401;2022;1;286;2;317040;2;2004;35;222;35;;;;;;35;;;;;
200402;2022;1;249;2;317040;2;2004;;;;;;;;;37;;;2;;
200402;2022;1;266;2;317040;1;2002;;;;;;;;;50;;;;;
200402;2022;1;286;2;317040;2;2004;;;;;;;;;34;;1;;;
200501;2022;1;249;2;317040;2;2004;35;221;35;;;;;;65;;;;;
200501;2022;1;286;2;317040;2;2004;35;78;35;;;;;;127;33;;;;
200502;2022;1;249;2;317040;2;2004;;;;;;;;;97;;;;;
200502;2022;1;286;2;317040;2;2004;;;;;;;;;117;33;;;;
200601;2022;1;249;2;317040;2;2004;25;114;24;;;;;;55;;;11;;
200601;2022;1;286;2;317040;2;2004;35;102;25;;;;;;51;;;1;;
200602;2022;1;249;2;317040;2;2004;;;;;;;;;83;;;;;
200602;2022;1;286;2;317040;2;2004;;;;;;;;;72;;;7;;
200701;2022;1;249;2;317040;2;2004;35;88;35;;;;;;83;;;;;
200701;2022;1;286;2;317040;2;2004;35;105;18;;;;;;90;;;;;
200702;2022;1;249;2;317040;2;2004;;;;;;;;;118;;;;;
200702;2022;1;286;2;317040;2;2004;;;;;;;;;90;;;;;
200801;2022;1;249;2;317040;2;2004;35;169;35;2;;;;;114;18;3;;3;
200801;2022;1;285;2;317040;2;2008;35;112;35;;1;;;;34;;1;1;;
200801;2022;1;286;2;317040;2;2004;;;;;;;;;90;;;;;
